Customer Behavior,Market Trends,Seasonal Fluctuations,Product Availability,Customer Demographics,Website Traffic,Engagement Rate,Discount Rate,Advertising Spend,Social Media Engagement,Returning Customers Rate,New Customers Count,Product Categories,Average Order Value,Shipping Speed,Customer Satisfaction Score,Economic Indicator,Sales Forecast
50.93561332,1.2,Low,79,60+,208,0.052179465,0.487900263,1200.994862,636,0.453749704,83,Home,138.3472956,3.815220036,4,0.9,477
45.56333191,1.2,Medium,74,46-60,224,0.04903402,0.019485255,845.9233492,886,0.449445298,13,Fashion,187.9054699,3.294067934,5,1,193
42.94335179,1.2,High,84,26-35,197,0.0830198,0.286584105,613.0359746,808,0.126831478,1,Beauty,98.37991396,2.779580331,4,0.9,439
38.07686407,1,Medium,62,46-60,183,0.08638564,0.498600766,1463.166596,195,0.176011643,91,Fashion,188.8565601,4.041937374,5,1,254
29.89814234,1,Low,19,18-25,226,0.026341714,0.461810789,341.2532805,737,0.675687011,73,Beauty,83.74577292,1.787052592,4,1.1,430
48.94320487,1,Medium,80,60+,200,0.031912208,0.191066989,667.2143714,593,0.308249477,72,Sports,199.7720176,2.146185116,2,0.9,399
49.80913091,0.8,Medium,51,18-25,202,0.089813317,0.353401558,886.8425924,192,0.358602577,10,Fashion,159.9914962,3.752367766,1,1,101
66.21307175,1.2,Low,23,46-60,181,0.036196297,0.153543111,1281.175907,427,0.565320439,78,Sports,167.2839934,3.903954885,3,0.9,140
47.8271983,1,Low,93,36-45,190,0.013547674,0.432764267,1504.552241,698,0.691329856,82,Home,23.49897156,4.682114895,3,1,184
42.27781133,1.2,Medium,20,60+,225,0.028415442,0.308514859,1193.012725,794,0.331806956,85,Electronics,179.4421991,2.56636253,3,1,126
47.79834614,1,High,50,60+,183,0.080588101,0.162215479,791.0460975,573,0.672281475,45,Electronics,153.8097226,2.0130225,3,1.1,243
56.23581369,1.2,Medium,68,18-25,211,0.032084561,0.4751573,664.4327416,151,0.450760656,54,Electronics,48.36092875,4.098498339,4,1,391
28.23742677,0.8,High,26,26-35,223,0.04690588,0.448598546,1160.653583,499,0.237387606,61,Fashion,73.41925004,1.198502734,3,1,335
54.69349894,1.2,Medium,66,60+,203,0.057682709,0.214768609,1727.578048,801,0.310919066,15,Home,36.30864587,3.481030038,5,1.1,107
33.99761892,1.2,High,50,26-35,177,0.049601622,0.128535668,896.5548715,806,0.322694306,23,Beauty,118.2244641,4.602455553,1,1.1,184
51.93110788,0.8,Medium,78,26-35,181,0.076338329,0.14189254,706.9666185,183,0.556790155,94,Sports,123.4794997,1.606326932,5,1.1,51
61.72788871,1.2,High,25,36-45,202,0.072726301,0.057980897,1267.113734,640,0.289811394,67,Fashion,174.1313938,4.57724812,2,1.1,449
54.99322946,1,Medium,77,26-35,208,0.047606031,0.270243251,1259.856051,106,0.489829087,13,Fashion,152.9334764,3.47050273,1,1.1,154
69.80956324,1.2,Medium,22,36-45,202,0.024012834,0.172109347,570.0812749,685,0.143434099,60,Electronics,93.97907488,5.180922605,3,1,485
49.76514686,1,High,72,46-60,193,0.08448611,0.47494956,939.0088907,310,0.726455184,61,Home,80.43975859,1.51417073,1,0.9,215
45.7227366,1.2,Low,61,46-60,203,0.050761971,0.107208944,695.0019188,262,0.349921069,55,Sports,156.6191884,2.942296992,1,1.1,275
54.1815418,0.8,Medium,57,18-25,201,0.058081234,0.144926577,1358.91186,800,0.449792142,47,Home,52.65021485,1.531334352,3,0.9,185
37.75314216,0.8,Low,70,60+,199,0.064267509,0.054355179,1019.310751,939,0.229762857,89,Beauty,144.565334,4.853528722,5,1,423
60.98358973,1.2,High,37,46-60,198,0.085207077,0.270975302,1608.326039,337,0.492634627,44,Electronics,38.47095081,4.1081546,1,0.9,141
47.99754182,1,High,40,46-60,197,0.076233043,0.027321005,963.2120914,550,0.257070232,81,Electronics,152.7239547,3.393081155,4,1,212
42.32749465,0.8,Medium,78,60+,187,0.061238683,0.284910334,1041.566972,519,0.290789451,25,Sports,186.4496397,3.210602423,4,1.1,196
35.84456675,1,High,34,36-45,210,0.046879098,0.314756007,661.1347208,969,0.609527043,8,Beauty,174.766839,3.597655531,3,0.9,153
48.07747872,1,High,52,60+,195,0.083713242,0.334396212,1226.18576,880,0.135119311,19,Fashion,87.56142988,4.24852093,5,0.9,480
56.12364229,1,Medium,21,18-25,203,0.043195153,0.35448982,905.3489478,231,0.467665253,80,Fashion,118.055192,2.916878565,5,1,271
34.74904756,1,High,62,18-25,207,0.053522887,0.145764568,880.5934851,433,0.409675189,9,Home,199.133268,4.280016867,4,1,384
36.06666749,1.2,High,29,36-45,202,0.010420017,0.441873466,851.4616792,380,0.292412813,8,Home,33.16177056,3.712922091,5,0.9,480
54.83474364,1,High,94,46-60,178,0.088679342,0.48515569,1062.714171,344,0.321334805,41,Fashion,161.0912913,4.052844639,1,1,482
41.08052455,1,High,38,60+,224,0.025627894,0.090274136,781.8293842,345,0.521668643,61,Electronics,113.0918479,2.689346498,5,1,134
44.6045178,1,Low,90,60+,227,0.050989738,0.344453427,1043.479461,145,0.386384904,94,Fashion,161.8575516,2.007228545,1,1.1,61
43.88968821,1.2,Medium,47,26-35,176,0.077687508,0.283314308,837.4781116,577,0.27712308,72,Fashion,195.2476634,2.366328846,5,0.9,248
71.41856019,1,Medium,85,36-45,193,0.065043953,0.029344462,460.1000869,378,0.135439979,72,Beauty,114.6352579,3.997773997,1,1,296
50.72518685,0.8,Medium,82,26-35,202,0.07319284,0.199509103,302.8781797,805,0.47858829,10,Electronics,144.2385504,3.588107069,1,1.1,351
32.35701945,1,Low,77,60+,171,0.026460281,0.386568294,1124.923512,939,0.577449072,2,Home,95.3608117,3.771087379,5,1,93
51.56304291,1.2,Low,17,36-45,199,0.014303473,0.329805908,531.9469479,901,0.669382852,84,Sports,95.92791455,3.443004326,5,1,430
47.93998667,1,High,79,36-45,201,0.084658882,0.304384357,1314.637552,647,0.131481581,25,Electronics,172.2944542,4.1752275,1,1.1,81
40.56339188,1,Low,44,26-35,199,0.020461171,0.33032467,1590.199187,916,0.27579939,82,Electronics,51.73803837,3.582654557,2,1,381
50.72786314,1.2,Medium,21,60+,211,0.047089177,0.000991166,606.5363797,405,0.744178499,39,Fashion,105.8821303,0.822194115,3,1,118
54.36445015,1.2,Medium,12,26-35,199,0.043323674,0.131901717,872.879333,101,0.119677368,85,Beauty,119.2353868,3.112094214,1,0.9,302
48.31835654,1.2,Medium,78,26-35,201,0.098912235,0.322014829,1261.364352,901,0.622690803,25,Fashion,34.1251466,2.740553133,4,1.1,249
53.15849987,0.8,Low,87,36-45,196,0.019348798,0.151407376,1359.814478,653,0.309486456,4,Home,61.95132358,3.594671288,5,1,278
50.22328152,0.8,Medium,33,46-60,181,0.016911385,0.432626004,1356.335392,903,0.570626292,82,Beauty,155.4059903,2.641529917,3,1,317
51.42023376,0.8,Medium,52,18-25,209,0.016645747,0.415003802,814.0378066,799,0.542843092,6,Home,181.2918098,4.3883296,5,0.9,283
42.11325293,1,High,18,26-35,210,0.049017109,0.103709946,1205.545671,431,0.70328289,84,Beauty,199.8825015,3.306167318,5,1,313
55.26129876,1.2,High,64,36-45,241,0.025530783,0.294054975,1073.786715,289,0.141848468,91,Home,103.745586,1.118803084,3,1,190
49.68720706,1.2,High,89,18-25,210,0.047507827,0.215177675,1416.250192,130,0.579748718,82,Home,119.2568096,4.800034221,3,1.1,287
50.26796334,1.2,Medium,42,26-35,192,0.013787323,0.358751747,1170.989019,541,0.300756094,36,Fashion,39.24261052,3.71139371,5,1,165
36.23291019,1,Medium,92,26-35,219,0.087264106,0.033173086,1046.594501,486,0.299313179,53,Beauty,125.8854161,5.340512086,4,1,322
58.48863539,1,High,86,36-45,191,0.047252849,0.448906937,726.1869908,386,0.544656265,36,Home,84.54174358,3.070813546,4,0.9,82
41.59884747,1,High,69,26-35,204,0.098403488,0.389346784,646.2581126,204,0.722214263,96,Home,22.17678186,3.037494875,4,1,428
50.35812911,1.2,Low,22,46-60,209,0.02863015,0.40156004,1347.227662,724,0.455155459,74,Electronics,32.54511646,4.685643138,2,1.1,170
46.96681297,1,Low,12,36-45,218,0.095805484,0.429203647,955.7440644,967,0.176881613,14,Home,72.59415684,4.915285484,1,1.1,147
50.55164133,1,Low,73,26-35,189,0.04567284,0.384912697,1048.890702,198,0.552611965,6,Fashion,156.323281,1.958653121,5,1,345
49.64539066,1,Low,71,46-60,186,0.054038476,0.174334691,714.7884339,562,0.496015004,34,Home,44.73692386,5.46416051,2,0.9,410
49.77639777,1.2,Medium,23,46-60,176,0.011510081,0.444904552,1164.138807,702,0.600418784,6,Electronics,158.5264866,4.120983417,3,0.9,125
44.74555086,1.2,Medium,64,18-25,201,0.089154553,0.241535045,1269.299954,662,0.324165186,77,Beauty,71.65616019,2.333599452,4,1.1,360
54.13180502,0.8,High,71,18-25,210,0.069749972,0.004908535,774.9645971,736,0.198185583,7,Sports,184.4689383,1.139256508,3,0.9,185
44.4519549,1.2,Medium,88,36-45,183,0.04878978,0.248419589,1167.294315,629,0.166202434,89,Electronics,191.9675796,2.961368215,3,1,259
34.03420916,1,Medium,97,60+,194,0.013240857,0.301822849,1152.230509,921,0.116593511,76,Sports,148.662762,2.101628083,3,1,259
63.41180695,1,Medium,49,18-25,208,0.025159291,0.226193687,920.6034623,447,0.199278194,10,Electronics,81.91409983,3.528836854,2,0.9,92
53.33226786,1,High,78,26-35,202,0.021324076,0.14949503,943.5626458,399,0.457073136,85,Home,67.57058546,1.679453352,3,1.1,325
33.05413868,1.2,Medium,34,46-60,200,0.072583437,0.228472652,619.0523619,899,0.140653224,21,Home,20.22058814,5.254764253,1,0.9,246
33.43208448,1,Medium,86,60+,186,0.090277171,0.481992276,408.0836832,108,0.264872163,16,Electronics,86.97978814,4.041066685,2,1.1,465
48.45754836,0.8,High,45,26-35,195,0.048329204,0.288760068,1337.358025,323,0.701339184,14,Electronics,112.2685305,2.225664719,5,1.1,79
42.1545106,1.2,Low,52,18-25,194,0.082477277,0.176409464,891.2304793,950,0.375838269,22,Fashion,20.05997661,4.082942224,4,1.1,180
47.13976717,1,Medium,92,36-45,177,0.014920217,0.346309517,721.8456528,428,0.704789241,86,Sports,28.34485552,3.417747779,1,1,438
30.63823977,1.2,Medium,91,60+,214,0.034718802,0.34269798,573.3821196,383,0.451948121,20,Sports,77.96748883,4.34941424,4,1.1,474
48.32059455,0.8,Low,67,60+,197,0.08795875,0.169211954,945.9135549,287,0.427374754,65,Home,145.8986074,2.541890901,4,0.9,285
50.84067269,0.8,Medium,94,18-25,212,0.030367238,0.173112965,1064.576721,952,0.265913529,38,Home,64.36635736,4.847261637,3,1.1,73
64.52543637,1,High,24,26-35,183,0.018954743,0.303249012,969.6010324,251,0.511633053,31,Sports,69.12148096,2.665207744,4,0.9,496
59.64421736,0.8,Low,45,36-45,206,0.039320625,0.052596973,613.4281709,313,0.447464045,60,Fashion,192.1748657,2.441153037,2,0.9,150
37.37796833,1.2,Medium,79,60+,220,0.021679917,0.230275675,890.3768676,461,0.783414421,12,Home,108.3365632,4.226524966,1,1.1,107
42.9250683,1,Low,70,60+,220,0.081699841,0.161973207,1148.490872,902,0.75871188,55,Fashion,117.4338208,3.170639389,1,1.1,402
44.33819361,0.8,Low,17,36-45,176,0.087888443,0.242445441,1423.804723,517,0.371995943,70,Beauty,67.29309035,1.529594288,4,0.9,133
49.40248076,0.8,Medium,18,60+,191,0.073843076,0.098522106,1055.227781,488,0.493065145,32,Beauty,67.9864841,2.148262572,3,0.9,357
47.07156742,0.8,Medium,12,60+,171,0.062763058,0.145117768,859.7562963,161,0.719290358,14,Fashion,86.30577498,1.838406471,2,0.9,184
54.06113862,1,High,23,36-45,204,0.081483684,0.354825542,739.0210581,456,0.521046424,34,Beauty,72.37723539,1.675695026,3,1,443
42.87345582,1.2,Low,62,60+,199,0.06161914,0.423232495,970.2827205,183,0.349016611,36,Sports,74.60962684,2.239781108,2,1,407
55.98900037,0.8,High,26,36-45,202,0.018986721,0.303393963,1114.336334,299,0.224953048,92,Sports,170.2387626,2.693580424,1,1.1,339
62.34330732,1,Medium,11,26-35,198,0.080259626,0.466098659,853.7264936,820,0.275920405,23,Electronics,30.54096844,3.007126432,4,1.1,374
37.31972974,1.2,Low,62,18-25,197,0.019291545,0.059677729,493.7463069,472,0.770166375,28,Fashion,85.61707828,3.866469752,5,1,255
59.85282373,1,Low,93,26-35,201,0.053254917,0.397281319,924.9523587,719,0.557922499,63,Electronics,107.5474077,4.588325803,1,0.9,386
45.00172473,1.2,Medium,44,36-45,209,0.065727271,0.11870351,1003.343629,144,0.336602024,58,Home,106.842081,3.35232468,3,1.1,423
57.10130802,0.8,Low,67,26-35,201,0.033564031,0.408010154,1463.611992,398,0.231901719,51,Beauty,94.16436779,3.925229008,1,1.1,327
51.19167914,1,High,37,60+,207,0.031961263,0.338839174,1428.790464,839,0.735630271,98,Fashion,94.05795878,1.505495284,4,0.9,338
55.32069506,0.8,Medium,41,36-45,196,0.069091446,0.416052242,1281.645951,174,0.209296735,64,Home,115.5098475,3.786369603,2,1,147
42.70449114,0.8,High,61,26-35,201,0.01335311,0.306653475,1465.555147,908,0.314048417,34,Electronics,80.31130546,3.602867467,2,0.9,254
55.25574993,1.2,High,49,60+,192,0.0123192,0.281556223,1533.586529,210,0.504941377,67,Sports,105.6518333,1.408726083,2,0.9,347
37.52954868,1.2,Medium,93,60+,192,0.03038246,0.36531199,843.7172247,565,0.449535257,47,Home,107.3644569,2.570282982,3,1.1,215
51.7639153,1,Medium,21,60+,175,0.016608918,0.279575287,972.1030762,557,0.531605377,5,Electronics,165.7342296,2.104307447,5,1,250
49.25226175,1.2,Medium,32,46-60,208,0.020490448,0.47080128,472.6696106,753,0.403457669,46,Home,139.3603388,1.304740096,3,1.1,271
48.18189999,1,Low,69,46-60,200,0.059631285,0.292621064,449.980681,793,0.198760825,28,Sports,81.29502913,4.05852578,3,1.1,152
52.43153589,1,High,95,26-35,216,0.07189225,0.225086214,793.1350183,510,0.328903755,18,Electronics,48.02789047,1.60787015,4,1,405
57.36610663,1,Medium,99,18-25,207,0.01073267,0.460256638,1055.553976,783,0.341232649,99,Home,113.5941805,4.196757905,1,1.1,309
68.1772557,1,Medium,67,60+,202,0.083870846,0.202020534,1002.556951,410,0.638392675,41,Home,67.06734845,2.058715078,2,1.1,412
46.66398053,1.2,Low,28,18-25,211,0.05632523,0.011568148,666.9174832,145,0.349538861,89,Fashion,71.84831803,3.809736016,3,0.9,435
52.07648178,0.8,Medium,26,18-25,191,0.032614416,0.007341699,675.9849261,945,0.582699906,13,Home,160.9257088,3.785630659,1,1,87
58.758302,1.2,Medium,51,36-45,219,0.047618415,0.243141763,1200.727089,107,0.477324435,16,Electronics,161.585834,2.060144912,3,1,197
41.24369194,0.8,Medium,16,18-25,204,0.064346123,0.065619705,1396.309187,170,0.262420909,37,Home,190.7856582,3.112679496,1,0.9,346
55.38593147,1,Low,56,26-35,183,0.05650141,0.377758671,675.0839941,297,0.157749036,95,Sports,86.38896042,4.525861517,1,1.1,343
55.71631981,1,High,32,36-45,233,0.024410215,0.180190577,1129.623227,919,0.38084179,24,Fashion,27.41275328,3.887655252,5,1,219
57.09658724,1,Medium,67,26-35,206,0.033667423,0.261320923,1083.562283,299,0.689803675,45,Fashion,173.0053049,4.771898316,3,1,495
51.9862663,1,High,80,26-35,204,0.039287306,0.271180854,859.8783063,972,0.119451226,89,Electronics,99.9063013,1.927725391,4,1,375
46.73480127,1,High,73,36-45,198,0.045662015,0.029486744,856.5305008,608,0.385525109,55,Sports,45.82983622,3.481857293,3,1.1,173
44.60994432,1,Medium,51,26-35,202,0.018698131,0.242837515,1115.635322,780,0.525862053,23,Electronics,128.9131886,4.720689555,1,1.1,284
57.80128906,1,High,27,60+,182,0.077434203,0.318460128,1224.013917,353,0.741988045,51,Electronics,81.85449806,4.90343907,3,1.1,260
38.4716252,0.8,Medium,61,18-25,205,0.01094852,0.394665013,1005.528436,770,0.17543435,53,Beauty,113.4070918,2.984375183,2,1.1,374
27.68031681,0.8,Low,41,26-35,197,0.081594257,0.274994194,1149.031226,783,0.291347926,18,Beauty,74.71162463,3.50266695,2,1.1,93
52.53890853,1,Medium,51,36-45,178,0.070287739,0.040621039,1177.161633,675,0.76875362,74,Fashion,146.9595834,2.493414914,3,0.9,300
71.32759028,1,Medium,26,46-60,208,0.094317325,0.0817889,540.007871,670,0.422077153,10,Electronics,91.57903469,2.830953517,5,0.9,314
58.46693364,0.8,Medium,41,46-60,181,0.056630535,0.254135383,1285.38745,452,0.537310784,85,Beauty,94.32911759,2.468720696,2,1,69
48.40142209,1.2,Low,30,26-35,228,0.044066229,0.070433771,728.2921901,377,0.226656758,2,Fashion,61.76313053,2.656456043,2,1,198
57.80310285,1,Medium,92,60+,207,0.069071964,0.475091685,1246.569757,734,0.760036883,45,Home,119.1347405,2.417900637,4,0.9,250
43.88729999,1,High,76,60+,193,0.057693956,0.16338452,694.3378374,437,0.718722671,92,Beauty,146.6067328,3.075499029,3,1,423
46.15813495,0.8,Low,81,18-25,204,0.083899907,0.012857913,1067.823445,189,0.290395975,67,Home,121.9816161,4.113312996,3,1.1,86
49.80032075,1,Low,92,60+,188,0.030003411,0.350174221,1203.718024,563,0.534881333,79,Fashion,127.2981603,3.207614338,4,1.1,418
49.53698221,1.2,Medium,47,18-25,211,0.077458079,0.420042504,1102.988233,788,0.310600418,9,Fashion,83.04302009,3.183445028,1,0.9,121
42.13034608,0.8,High,70,26-35,185,0.040389666,0.39089538,988.6561524,519,0.154277803,9,Home,143.5504066,1.49522019,2,1,291
50.61640457,1,Medium,92,36-45,218,0.070286798,0.125821299,969.6303383,930,0.289699159,29,Beauty,197.6559679,2.958664584,5,1,190
55.20010775,0.8,High,26,18-25,207,0.086432121,0.019201862,867.0048818,317,0.150268962,78,Sports,27.24975145,2.909734846,1,0.9,258
52.08226731,0.8,Medium,71,26-35,194,0.075430171,0.034112979,844.1556088,332,0.320856781,10,Fashion,153.2798949,2.503015941,3,0.9,62
57.63702142,1.2,Medium,65,36-45,203,0.088035447,0.335953839,942.5996469,867,0.750255175,73,Home,122.3377236,3.103642369,2,1,221
42.33443939,1,Medium,67,26-35,188,0.028574684,0.418334528,1279.96162,505,0.231811742,27,Sports,72.67914029,3.534929149,1,0.9,261
35.87849201,0.8,Medium,51,60+,188,0.098411394,0.470193231,552.4407557,154,0.416549966,49,Electronics,31.89748738,2.881132794,2,1,302
46.80131121,0.8,High,98,36-45,187,0.040007805,0.071514821,631.5541411,871,0.284051917,10,Sports,106.9384962,1.776728416,3,0.9,52
59.83462869,1,Medium,89,26-35,204,0.07851757,0.450128781,875.1844878,789,0.351300637,56,Home,135.8404227,2.581497377,2,1,338
58.04906701,0.8,Medium,21,60+,217,0.08220077,0.364750973,1052.926503,853,0.302219672,20,Fashion,191.1301351,2.185781661,3,1,107
51.34475429,1,Low,81,18-25,218,0.087881468,0.051454295,1590.86769,895,0.508029127,43,Electronics,174.2458316,3.231568094,2,1,418
37.96626506,1,Low,25,60+,208,0.02903578,0.340762534,1025.973146,761,0.279658766,47,Electronics,37.64559238,2.204968402,4,1.1,155
58.80608551,0.8,High,88,18-25,223,0.018044751,0.484996747,1241.351983,147,0.253758267,45,Beauty,187.5197676,5.243939345,1,0.9,223
24.41949447,0.8,Medium,91,46-60,192,0.069417021,0.256630277,607.2090445,414,0.251478752,63,Home,26.62204059,2.836622338,2,1.1,146
60.91009647,1.2,Medium,57,36-45,204,0.017260263,0.116430445,885.5168141,484,0.503958711,16,Home,56.53511865,2.059954734,4,1,434
52.48541139,1.2,Low,37,46-60,223,0.069019357,0.437372207,870.6770011,158,0.255015372,44,Home,199.7943676,4.098146542,2,0.9,243
44.2206879,1.2,Medium,57,46-60,186,0.057456966,0.006270928,1069.033385,353,0.359874484,74,Sports,154.1077751,3.509277655,5,1.1,67
37.24172873,1.2,Medium,59,60+,228,0.054920354,0.317578164,967.4653493,930,0.403713529,68,Home,131.1000379,3.695644426,4,1.1,320
42.85138458,1.2,Medium,61,46-60,227,0.073683358,0.430833038,1283.677597,670,0.162378721,20,Electronics,68.28390918,3.135580152,3,1,136
51.49074217,1.2,Low,54,46-60,212,0.068966838,0.279016007,1180.243795,610,0.167203633,42,Beauty,62.14117247,1.660920228,3,1,351
49.72561817,0.8,Medium,64,26-35,216,0.063978774,0.424748058,903.5375513,413,0.672690383,24,Sports,42.14719851,2.602565847,4,1.1,104
44.40902338,0.8,High,67,60+,187,0.099824174,0.320720707,970.4193391,361,0.136531322,61,Beauty,37.15327061,1.768037165,5,1.1,193
63.75685086,1.2,High,39,18-25,201,0.052265808,0.011196921,340.2017961,476,0.774115062,58,Fashion,194.4829078,2.503420271,5,1,179
45.04219371,1,Low,43,18-25,192,0.057133869,0.178595576,1107.966226,574,0.446458572,69,Electronics,75.61044266,1.197149559,2,1,138
56.76839412,1,Low,59,26-35,194,0.048317156,0.245991928,685.1090258,539,0.158805558,65,Sports,78.81386696,0.920471707,2,1,342
49.52703597,1,Low,45,46-60,226,0.084873494,0.098726258,701.6761108,309,0.52733419,48,Fashion,87.59911658,3.462941472,2,1,490
63.65612771,1.2,High,30,36-45,211,0.089291271,0.062472252,853.6406529,284,0.159944348,4,Home,26.25797408,3.197847361,5,1.1,71
42.58049008,1,Low,48,60+,187,0.087241357,0.225885368,1314.882154,699,0.68167311,99,Fashion,55.25140323,2.236146073,2,1,320
42.66617544,1,Medium,21,60+,201,0.033625979,0.309952875,1037.075605,665,0.621031038,90,Electronics,112.8520847,2.708723107,3,1.1,195
53.46921334,1.2,Medium,47,26-35,221,0.012707359,0.324150447,1423.924847,229,0.783950808,80,Electronics,61.06172864,3.563838767,2,1.1,88
65.91885069,0.8,Low,35,46-60,189,0.029642282,0.107680298,629.273402,642,0.430598897,80,Fashion,96.34348346,2.876714441,4,1,395
47.45290686,1,Medium,30,60+,191,0.020549746,0.446207794,1384.45004,281,0.609655275,19,Fashion,46.14870512,3.278065068,2,1,125
44.97071488,1,Low,10,26-35,218,0.045023393,0.43388384,1310.348891,301,0.796215804,91,Sports,167.9780585,3.565762524,5,0.9,117
59.22313731,1,Medium,95,46-60,224,0.045927028,0.029296125,1003.994892,341,0.470742795,59,Home,169.1242638,1.792841429,3,0.9,298
40.14714892,0.8,Medium,79,18-25,209,0.029045644,0.18622515,620.9794741,847,0.729363474,57,Beauty,64.42954434,3.421414578,5,1.1,220
51.42282547,0.8,Medium,41,60+,190,0.019951488,0.384486724,693.9637315,372,0.740614159,77,Sports,134.392356,2.924775107,2,1.1,332
52.72206205,1,High,39,60+,190,0.090857655,0.047864758,858.7992862,108,0.356794202,66,Electronics,184.8538495,1.488848127,3,0.9,264
52.72611635,1,Medium,74,60+,217,0.022138855,0.478101489,1114.086444,541,0.591900408,34,Home,141.7624686,4.478765366,4,1.1,429
48.11785636,1,High,58,18-25,182,0.011546585,0.207657504,1170.555869,613,0.429023789,32,Home,143.8210482,2.656401064,5,1,353
44.12521224,0.8,High,35,18-25,180,0.081511725,0.079632959,737.4717118,913,0.37619677,96,Beauty,42.23342858,4.377485871,4,1.1,271
60.73895836,0.8,Medium,93,46-60,215,0.023263804,0.086402648,440.6667072,488,0.106955769,41,Sports,196.377214,2.954953115,3,1.1,98
44.05143367,0.8,Medium,99,26-35,187,0.028061576,0.122729465,1541.068418,580,0.588298328,93,Home,78.16801417,2.978812526,1,0.9,313
40.20139869,0.8,Medium,43,46-60,216,0.011841809,0.421345031,920.1605866,756,0.186381978,56,Fashion,63.71850477,4.293798478,5,1,485
53.76558276,1,Medium,60,36-45,188,0.041130878,0.074840684,382.7665485,657,0.104873368,1,Home,148.0894699,1.520255839,3,0.9,346
42.81534348,1.2,High,94,60+,207,0.099226696,0.329562842,1147.585413,132,0.713585075,70,Home,62.11390975,1.692986477,5,1.1,114
53.23967147,1,High,38,36-45,187,0.016621534,0.163596786,809.1976817,640,0.152326998,17,Sports,64.07505126,3.425059523,5,0.9,288
52.31349746,1.2,Medium,87,60+,200,0.054257173,0.060986032,883.5352864,385,0.178262211,38,Sports,138.6594356,3.276387455,4,1.1,175
53.3129735,0.8,High,28,60+,209,0.055772632,0.075495382,854.5245547,169,0.770913313,60,Fashion,183.9375789,3.356202552,5,1,76
48.54986378,0.8,Medium,69,18-25,235,0.056683254,0.389929854,746.8161308,240,0.464729018,35,Electronics,114.3654714,1.349586332,3,1,360
54.76617451,0.8,Low,81,26-35,183,0.093566103,0.263617892,1110.538991,552,0.529296752,62,Fashion,102.7545783,3.722037796,1,1,349
61.1725746,1,Low,81,36-45,206,0.094668304,0.054131001,1496.143423,621,0.592487491,42,Home,174.6367725,2.818085073,2,0.9,278
57.49905561,1,High,30,46-60,205,0.056030451,0.346874803,894.2461082,260,0.639549719,7,Electronics,163.1828147,4.183799381,4,0.9,429
47.51278324,1,Medium,84,18-25,198,0.030859441,0.328177577,712.5131767,571,0.159597237,95,Sports,26.80545178,2.427491875,5,0.9,429
65.21594971,1.2,Medium,43,26-35,194,0.073606616,0.38183441,1032.425453,757,0.347967568,51,Fashion,86.54379799,2.340576712,4,0.9,295
53.94943496,1.2,Low,60,46-60,206,0.084135294,0.089167668,916.1434372,884,0.341965008,45,Electronics,92.58262628,2.813897482,1,1,470
50.70635419,1,Low,24,18-25,208,0.026634151,0.044020228,1502.124767,332,0.793321696,75,Home,172.6374344,3.398744739,3,1,127
55.08405959,0.8,Medium,13,46-60,208,0.083896502,0.150708991,1166.923224,674,0.456063313,10,Fashion,28.87516431,5.102931725,3,1,174
53.72461747,1.2,Medium,94,18-25,183,0.035358417,0.213136299,827.0812493,660,0.492800446,12,Sports,139.9434283,3.933277193,4,1,366
47.2520951,0.8,Low,49,60+,175,0.023490491,0.286905582,768.6203074,618,0.155397711,39,Sports,123.2895689,2.640505691,3,0.9,269
51.81549436,1,Medium,11,18-25,202,0.070601285,0.289013813,687.7410541,873,0.189804309,34,Electronics,126.8789354,2.650380666,2,0.9,52
53.40535666,1,High,48,18-25,191,0.033544505,0.154536009,1633.407449,573,0.743684788,10,Electronics,38.30331821,3.484437847,3,1,206
49.71516139,1.2,Medium,90,60+,205,0.054512506,0.149138665,1036.929488,196,0.338344002,40,Sports,51.74266796,4.779520662,3,1.1,92
49.72484816,1.2,High,72,46-60,179,0.012239594,0.236274638,1274.724173,991,0.266337051,89,Electronics,64.6078094,3.60487593,2,0.9,451
34.32084857,1,Medium,97,36-45,183,0.055429789,0.427261379,1630.874051,951,0.491932741,14,Electronics,185.7482801,4.177276523,3,1,479
48.68104298,0.8,High,59,46-60,194,0.039439882,0.228585306,612.3500833,289,0.781950198,53,Electronics,34.28563026,2.014539139,3,0.9,357
50.6493596,1.2,Medium,96,46-60,197,0.033133638,0.216239323,1580.161186,280,0.756603777,79,Beauty,35.86593218,1.615442178,2,0.9,485
50.80983672,1,High,20,18-25,201,0.034041633,0.189635752,1213.627993,510,0.426398907,42,Beauty,196.6413208,1.161533128,2,1,118
58.85033628,0.8,High,64,46-60,205,0.043720125,0.117144837,939.8419285,740,0.748941701,22,Sports,199.060609,2.359254241,1,1.1,169
60.98537255,1,Low,63,26-35,180,0.097291647,0.277538411,912.2220917,533,0.55470558,83,Home,25.71079983,2.439712199,3,0.9,405
45.5798797,1.2,Medium,50,46-60,203,0.050256358,0.406229046,1213.157358,283,0.668424127,5,Fashion,110.3546047,3.647205018,4,0.9,51
63.88996022,1.2,Low,17,60+,189,0.047413088,0.13794404,879.3945191,924,0.124771675,26,Electronics,174.861208,2.635380596,4,1,189
44.3369017,1.2,Medium,62,60+,229,0.08653428,0.450124971,1205.61628,926,0.594566645,41,Beauty,147.2419216,2.555996543,4,1.1,343
